Date,TGD20,D1,model
2022-05-25,0.4702097949063809,0.5297902050936192,B
2022-05-26,0.46160708540882034,0.5383929145911795,B
2022-05-27,0.457770833915489,0.5422291660845109,B
2022-05-30,0.45629830901973484,0.5437016909802652,B
2022-05-31,0.4581560319766665,0.5418439680233336,B
2022-06-01,0.4606412110393358,0.5393587889606642,B
2022-06-02,0.45869402343939386,0.5413059765606061,B
2022-06-06,0.46580874722605753,0.5341912527739425,B
2022-06-07,0.47368156870142736,0.5263184312985727,B
2022-06-08,0.4652239341061704,0.5347760658938296,B
2022-06-09,0.4618506843558656,0.5381493156441345,B
2022-06-10,0.4547235229894963,0.5452764770105037,B
2022-06-13,0.4501638823775142,0.5498361176224859,B
2022-06-14,0.4522047122403577,0.5477952877596423,B
2022-06-15,0.44932947952823404,0.550670520471766,B
2022-06-16,0.43518292210632725,0.5648170778936727,B
2022-06-17,0.4323830949082291,0.567616905091771,B
2022-06-20,0.4385733261296613,0.5614266738703387,B
2022-06-21,0.4296516371418287,0.5703483628581713,B
2022-06-22,0.41637328708498794,0.583626712915012,B
2022-06-23,0.41403818975306067,0.5859618102469393,B
2022-06-24,0.4210520745829086,0.5789479254170914,B
2022-06-27,0.4214469694239284,0.5785530305760715,B
2022-06-28,0.4154487820720199,0.5845512179279801,B
2022-06-29,0.40231823372726105,0.597681766272739,B
2022-06-30,0.39360536367620425,0.6063946363237958,B
2022-07-01,0.3960345693367557,0.6039654306632444,B
2022-07-04,0.39004089726409225,0.6099591027359077,B
2022-07-05,0.3900663222198279,0.609933677780172,B
2022-07-06,0.37907715337635123,0.6209228466236488,B
2022-07-07,0.3854824223372015,0.6145175776627986,B
2022-07-08,0.3855430842716183,0.6144569157283816,B
2022-07-11,0.38044773232888146,0.6195522676711186,B
2022-07-12,0.38139120206375987,0.6186087979362401,B
2022-07-13,0.38415847454793334,0.6158415254520667,B
2022-07-14,0.3824774174148878,0.6175225825851122,B
2022-07-15,0.3845264681754455,0.6154735318245546,B
2022-07-18,0.38154321246378603,0.6184567875362139,B
2022-07-19,0.3774252111879921,0.6225747888120078,B
2022-07-20,0.3829073856192708,0.6170926143807292,B
2022-07-21,0.3848239568883215,0.6151760431116785,B
2022-07-22,0.3822508861810403,0.6177491138189598,B
2022-07-25,0.3807545323878246,0.6192454676121755,B
2022-07-26,0.3722575680522165,0.6277424319477835,B
2022-07-27,0.37802825066060247,0.6219717493393976,B
2022-07-28,0.3858587906391285,0.6141412093608715,B
2022-07-29,0.385973862355222,0.614026137644778,B
2022-08-01,0.3810185008697819,0.6189814991302182,B
2022-08-02,0.3809579473131033,0.6190420526868967,B
2022-08-03,0.37678670075191867,0.6232132992480814,B
2022-08-04,0.3805657417963735,0.6194342582036266,B
2022-08-05,0.38100751411128303,0.618992485888717,B
2022-08-08,0.3833965302383683,0.6166034697616318,B
2022-08-09,0.38538590246655524,0.6146140975334448,B
2022-08-10,0.384881493862821,0.615118506137179,B
2022-08-11,0.3863969410913973,0.6136030589086028,B
2022-08-12,0.38419600783826513,0.6158039921617349,B
2022-08-15,0.371385130658465,0.6286148693415349,B
2022-08-16,0.37246454142984253,0.6275354585701575,B
2022-08-17,0.3705630173581781,0.6294369826418219,B
2022-08-18,0.36394774446550543,0.6360522555344945,B
2022-08-19,0.3779056207679502,0.6220943792320498,B
2022-08-22,0.37289812301862796,0.627101876981372,B
2022-08-23,0.37314373653677024,0.6268562634632298,B
2022-08-24,0.3626169861351363,0.6373830138648637,B
2022-08-25,0.35431320460476634,0.6456867953952337,B
2022-08-26,0.3445562928942565,0.6554437071057436,B
2022-08-29,0.3293446459515088,0.6706553540484912,B
2022-08-30,0.32361867081398676,0.6763813291860132,B
2022-08-31,0.3255765372413401,0.6744234627586598,B
2022-09-01,0.3263461708689269,0.6736538291310731,B
2022-09-02,0.33212246459742284,0.6678775354025772,B
2022-09-05,0.3371845331203819,0.6628154668796182,B
2022-09-06,0.3347816047795853,0.6652183952204147,B
2022-09-07,0.34401975902671633,0.6559802409732838,B
2022-09-08,0.3649834660555279,0.6350165339444722,B
2022-09-09,0.35915772693244524,0.6408422730675547,B
2022-09-13,0.34950934202727224,0.6504906579727278,B
2022-09-14,0.35600712640960624,0.6439928735903937,B
2022-09-15,0.36490177609403784,0.6350982239059622,B
2022-09-16,0.36085317231405084,0.6391468276859492,B
2022-09-19,0.3648373128223373,0.6351626871776628,B
2022-09-20,0.36465982615368886,0.6353401738463111,B
2022-09-21,0.37262096285884044,0.6273790371411596,B
2022-09-22,0.38107108590041405,0.6189289140995858,B
2022-09-23,0.3927501565137794,0.6072498434862207,B
2022-09-26,0.38869908691300453,0.6113009130869954,B
2022-09-27,0.3951903684141358,0.6048096315858643,B
2022-09-28,0.3977561621782985,0.6022438378217014,B
2022-09-29,0.392049462384581,0.607950537615419,B
2022-09-30,0.3866032176995786,0.6133967823004214,B
2022-10-10,0.38025893635168573,0.6197410636483144,B
2022-10-11,0.38310628342769376,0.6168937165723062,B
2022-10-12,0.38507081338621024,0.6149291866137897,B
2022-10-13,0.38956037861095566,0.6104396213890443,B
2022-10-14,0.38848436586147567,0.6115156341385244,B
2022-10-17,0.38925092246037124,0.6107490775396287,B
2022-10-18,0.40078469551982776,0.5992153044801722,B
2022-10-19,0.39825319060600495,0.6017468093939952,B
2022-10-20,0.3950116926812074,0.6049883073187926,B
2022-10-21,0.4010565565965593,0.5989434434034407,B
2022-10-24,0.4005315898156445,0.5994684101843554,B
2022-10-25,0.401676853104993,0.598323146895007,B
2022-10-26,0.40876966579273033,0.5912303342072697,B
2022-10-27,0.41251685418566963,0.5874831458143305,B
2022-10-28,0.41338601006135367,0.5866139899386463,B
2022-10-31,0.4089922262193109,0.591007773780689,B
2022-11-01,0.4187179841184022,0.5812820158815977,B
2022-11-02,0.4167885494963449,0.5832114505036551,B
2022-11-03,0.4229309877658237,0.5770690122341763,B
2022-11-04,0.4242373063305817,0.5757626936694182,B
2022-11-07,0.4237345689304143,0.5762654310695857,B
2022-11-08,0.4194016578472994,0.5805983421527006,B
2022-11-09,0.4116755791523211,0.5883244208476789,B
2022-11-10,0.41263446978712187,0.5873655302128781,B
2022-11-11,0.4108441759220248,0.5891558240779752,B
2022-11-14,0.41464219598245283,0.5853578040175472,B
2022-11-15,0.4226023054093881,0.577397694590612,B
2022-11-16,0.422654007545542,0.5773459924544581,B
2022-11-17,0.42021371765614923,0.5797862823438508,B
2022-11-18,0.42176893492636436,0.5782310650736356,B
2022-11-21,0.4105612289571404,0.5894387710428596,B
2022-11-22,0.4163994043671778,0.5836005956328221,B
2022-11-23,0.4173957900054911,0.5826042099945088,B
2022-11-24,0.42026140736418505,0.579738592635815,B
2022-11-25,0.4278795562830828,0.5721204437169173,B
2022-11-28,0.4342459617123968,0.5657540382876033,B
2022-11-29,0.43707158950272357,0.5629284104972764,B
2022-11-30,0.43938050006085877,0.5606194999391413,B
2022-12-01,0.44466807468613967,0.5553319253138604,B
2022-12-02,0.4602219159540047,0.5397780840459954,B
2022-12-05,0.45178029560719785,0.5482197043928021,B
2022-12-06,0.4502292572188852,0.5497707427811148,B
2022-12-07,0.45719158370624285,0.5428084162937571,B
2022-12-08,0.44684436068823036,0.5531556393117697,B
2022-12-09,0.43430472621330635,0.5656952737866936,B
2022-12-12,0.4421180795959537,0.5578819204040463,B
2022-12-13,0.4515962706606579,0.548403729339342,B
2022-12-14,0.4468827185019425,0.5531172814980576,B
2022-12-15,0.45554711582968477,0.5444528841703152,B
2022-12-16,0.4675451633937486,0.5324548366062514,B
2022-12-19,0.45550216253704634,0.5444978374629535,B
2022-12-20,0.456694929988182,0.543305070011818,B
2022-12-21,0.455448268024356,0.544551731975644,B
2022-12-22,0.45546226651950705,0.544537733480493,B
2022-12-23,0.4535115726247824,0.5464884273752175,B
2022-12-26,0.4583746533714245,0.5416253466285755,B
2022-12-27,0.45991229141205087,0.5400877085879491,B
2022-12-28,0.46081647851391694,0.5391835214860832,B
2022-12-29,0.469815463227208,0.530184536772792,B
2022-12-30,0.4699798181979277,0.5300201818020722,B
2023-01-03,0.47482734155168016,0.5251726584483198,B
