Date,TGD20,D1,FlowDensity20,model
2023-11-17,0.35903489271240996,0.3924243269621367,0.24854078032545338,C
2023-11-20,0.3551528981575702,0.3927103440414083,0.25213675780102146,C
2023-11-21,0.36589859023043975,0.38766928669800843,0.24643212307155182,C
2023-11-22,0.36958358864515073,0.4015056475483073,0.22891076380654188,C
2023-11-23,0.3601486282725678,0.4029404915381478,0.2369108801892844,C
2023-11-24,0.36344751734607034,0.4036648389409227,0.23288764371300696,C
2023-11-27,0.3691566456273635,0.404961509578137,0.22588184479449966,C
2023-11-28,0.3717814105304914,0.38954133882940795,0.2386772506401007,C
2023-11-29,0.36173048499993943,0.3787070315520384,0.2595624834480222,C
2023-11-30,0.36362604234614315,0.38422492767661925,0.2521490299772376,C
2023-12-01,0.370807111949657,0.397569884014875,0.23162300403546793,C
2023-12-04,0.37613721301548186,0.3959893518090011,0.22787343517551711,C
2023-12-05,0.37689999661659795,0.3847380376661622,0.23836196571723978,C
2023-12-06,0.37391001497488097,0.3721511495561623,0.2539388354689568,C
2023-12-07,0.3694363454404188,0.3747027259101058,0.2558609286494753,C
2023-12-08,0.3730489913497091,0.3764315870355175,0.2505194216147734,C
2023-12-11,0.3799814128714019,0.38250712404866666,0.23751146307993148,C
2023-12-12,0.38302621970635065,0.38575150728406327,0.23122227300958612,C
2023-12-13,0.38537220550625295,0.37928014273140087,0.2353476517623461,C
2023-12-14,0.38025789315598746,0.363992511868354,0.2557495949756585,C
2023-12-15,0.3702375301947105,0.36363215678238275,0.2661303130229067,C
2023-12-18,0.36035853526381617,0.3616679382998588,0.277973526436325,C
2023-12-19,0.35860095885124865,0.3578597969602348,0.28353924418851656,C
2023-12-20,0.3531007460522001,0.3565137272491767,0.2903855266986231,C
2023-12-21,0.3418209798480704,0.3537209890084869,0.30445803114344266,C
2023-12-22,0.33515915712065014,0.3508446391315851,0.31399620374776466,C
2023-12-25,0.3394010393269108,0.3647590589317203,0.295839901741369,C
2023-12-26,0.3500945341240188,0.3657880745747056,0.28411739130127567,C
2023-12-27,0.34953218968653205,0.3734083125561148,0.2770594977573532,C
2023-12-28,0.3494520300281156,0.37719722536161604,0.2733507446102683,C
2023-12-29,0.35430191066349703,0.38104976780526434,0.26464832153123874,C
2024-01-02,0.35242201881033064,0.38039176741617314,0.26718621377349616,C
2024-01-03,0.3398949470720478,0.38631867319244595,0.2737863797355063,C
2024-01-04,0.3404533459266776,0.3970913776350488,0.26245527643827365,C
2024-01-05,0.33866603709348664,0.39384498106357557,0.2674889818429378,C
2024-01-08,0.33883976164338414,0.3915651018468314,0.26959513650978445,C
2024-01-09,0.33394144605998793,0.3970013047397298,0.26905724920028234,C
2024-01-10,0.32559721012258364,0.3941028255396831,0.28029996433773324,C
2024-01-11,0.32350985723024794,0.3931162100660943,0.2833739327036578,C
2024-01-12,0.330433808541449,0.3874407027019844,0.2821254887565667,C
2024-01-15,0.33239402718422684,0.39411314384397145,0.27349282897180177,C
2024-01-16,0.32915109745037585,0.38999398241148486,0.28085492013813934,C
2024-01-17,0.32678267538283223,0.39385031594344116,0.2793670086737266,C
2024-01-18,0.3241403422131944,0.404674625369636,0.27118503241716946,C
2024-01-19,0.3291124676121612,0.40759796837413526,0.2632895640137036,C
2024-01-22,0.32748877315041686,0.41206500190218465,0.2604462249473985,C
2024-01-23,0.3378280353594363,0.4156054924289461,0.2465664722116175,C
2024-01-24,0.36004196680454453,0.4213213131297979,0.21863672006565749,C
2024-01-25,0.35654753278634266,0.4268282872153255,0.21662417999833197,C
2024-01-26,0.34922852082118666,0.4292765949379971,0.2214948842408163,C
2024-01-29,0.3348193789094278,0.4322958869994848,0.23288473409108726,C
2024-01-30,0.35113413402287647,0.43822664507125647,0.2106392209058671,C
2024-01-31,0.3571609675133505,0.4392117365475162,0.20362729593913326,C
